x,y,z,brightness
0.8542037131575252,0.5114835185998928,0.09338429540650552,6.16
-0.5169012864857642,0.8560323319543649,0.0046590426199082345,5.25
0.8521989787161947,0.5179753480770166,0.07388125242284568,6.73
0.99910755168843,0.027180477094971726,0.032331437085921594,2.83
-0.9981392201667096,-0.02788055290956427,0.05422888468749851,6.3
0.9969487694542628,0.028282646305505182,0.07275467683653537,5.72
0.8509114820025725,0.5250208773337569,-0.017399085029911006,5.94
0.029371325911224332,-0.9994270045454043,-0.016822241218609004,6.31
-0.8806650886316049,0.46973766275125617,0.06144534041304399,6.25
0.5305748328624682,-0.8469028767898312,0.03529679897769703,4.8
-0.03539979148569665,0.9991345793249572,0.021839119943578525,5.12
0.5195191017802955,-0.8451546703180691,-0.12575168438216167,5.77
-0.03620663704885225,0.9993158891009704,0.007538781330552334,4.44
-0.03748369794996258,0.9984416575733038,0.04134282054080768,6.24
-0.9989814015604357,-0.03764946266079175,0.02487322451354073,5.79
-0.8837774198092399,0.4671134963847019,0.027248004157770067,5.75
-0.5344278213097592,0.8433430384921606,0.056208746978688766,6.45
0.9975817579625915,0.04137502983018134,0.055845707863873426,6.35
-0.9985279303201343,-0.03763237230405157,-0.039061194622774416,6.17
0.5364212719607225,-0.8320970698776111,0.140949229473362,6.35
-0.4550674950986162,-0.8868928937140955,0.07959001183634094,6.15
-0.9976429418807166,-0.048501987441714856,-0.04853985712579908,5.67
-0.04445839784565699,0.9933970509227845,-0.10576270646552105,6.49
0.8394617364723469,0.5428989751017683,0.02376332957061049,6.11
0.05181106025700849,-0.9927579367558544,0.10838492996401074,5.74
0.8898815065605585,-0.45488552138076616,-0.034497343660912484,6.47
-0.8888482225191933,0.44890841581280616,0.09181542101906162,5.89
0.8344156929140949,0.545766372250941,0.0767431973450292,4.61
0.88641973399438,-0.4525469525883036,-0.09726927001048384,6.77
0.058121014767324564,-0.9941627020439601,0.09089812708229315,6.14
-0.4493013148868896,-0.8933362281463544,0.008871973971827688,6.45
-0.5499295240998376,0.8352008480959635,0.004130600817005446,6.17
-0.8939181943716581,0.4425301043914756,0.07125565576558972,4.52
